X,Y,Secondary
37.5,74.5,1.7092599999999998
38.5,74.5,1.35687
39.5,74.5,1.20069
40.5,74.5,1.4962
41.5,74.5,1.48482
42.5,74.5,1.17182
43.5,74.5,0.88744
44.5,74.5,1.03562
45.5,74.5,0.65417
46.5,74.5,0.91402
47.5,74.5,0.86972
48.5,74.5,1.35219
49.5,74.5,1.3407200000000001
50.5,74.5,1.2005700000000001
51.5,74.5,1.01064
52.5,74.5,0.84872
53.5,74.5,0.64546
54.5,74.5,0.57111
55.5,74.5,0.32428
56.5,74.5,0.37385999999999997
57.5,74.5,0.14708
58.5,74.5,0.16501
59.5,74.5,0.52013
60.5,74.5,0.29011
61.5,74.5,0.32231
62.5,74.5,0.49244
63.5,74.5,0.2675
64.5,74.5,0.23560999999999999
65.5,74.5,0.25644
66.5,74.5,-0.03901
67.5,74.5,0.24865
68.5,74.5,0.33463000000000004
69.5,74.5,0.43057
70.5,74.5,0.51161
71.5,74.5,0.76555
72.5,74.5,0.41441000000000006
73.5,74.5,0.12854000000000002
74.5,74.5,0.07247
75.5,74.5,-0.01857
76.5,74.5,0.32241
77.5,74.5,-0.03306
78.5,74.5,-0.21233000000000002
79.5,74.5,-0.25851
80.5,74.5,-0.81079
81.5,74.5,-0.51904
82.5,74.5,-0.45776999999999995
83.5,74.5,-0.64523
84.5,74.5,-0.40174
85.5,74.5,-0.28934
86.5,74.5,-0.16529000000000002
87.5,74.5,-0.22960999999999998
88.5,74.5,-0.06405
89.5,74.5,0.12284
90.5,74.5,0.13389
91.5,74.5,0.36368
92.5,74.5,0.012329999999999999
93.5,74.5,-0.03804
94.5,74.5,0.06713999999999999
95.5,74.5,0.21983000000000003
96.5,74.5,0.0026899999999999997
97.5,74.5,0.06883
98.5,74.5,-0.11442000000000001
99.5,74.5,-0.17922000000000002
0.5,75.5,-1.7781
1.5,75.5,-1.49521
2.5,75.5,-1.6984700000000001
3.5,75.5,-1.7864400000000002
4.5,75.5,-1.37152
5.5,75.5,-1.47554
6.5,75.5,-1.3747
7.5,75.5,-1.14923
8.5,75.5,-1.07124
9.5,75.5,-0.96055
10.5,75.5,-0.7708
11.5,75.5,-0.75703
12.5,75.5,-0.5606800000000001
13.5,75.5,-0.73714
14.5,75.5,-0.49642
15.5,75.5,-0.44064
16.5,75.5,-0.44888999999999996
17.5,75.5,-0.29933000000000004
18.5,75.5,-0.058370000000000005
19.5,75.5,-0.10776
20.5,75.5,-0.25685
21.5,75.5,-0.08845
22.5,75.5,0.16319
23.5,75.5,0.52572
24.5,75.5,0.5280199999999999
25.5,75.5,0.69121
26.5,75.5,0.82135
27.5,75.5,1.11717
28.5,75.5,1.37406
29.5,75.5,1.76731
30.5,75.5,1.81791
31.5,75.5,1.68537
32.5,75.5,1.8496299999999999
33.5,75.5,1.7174099999999999
34.5,75.5,1.6046
35.5,75.5,1.47547
36.5,75.5,1.37445
37.5,75.5,1.3915799999999998
38.5,75.5,1.31623
39.5,75.5,1.44268
40.5,75.5,1.46691
41.5,75.5,1.52905
42.5,75.5,1.2777399999999999
43.5,75.5,1.09727
44.5,75.5,0.83019
45.5,75.5,1.0169
46.5,75.5,1.15584
47.5,75.5,1.3819700000000001
48.5,75.5,1.25244
49.5,75.5,1.2288
50.5,75.5,1.1435600000000001
51.5,75.5,1.02007
52.5,75.5,0.7955
53.5,75.5,0.8367600000000001
54.5,75.5,0.5293100000000001
55.5,75.5,0.36588000000000004
56.5,75.5,0.1742
57.5,75.5,0.34175
58.5,75.5,0.69631
59.5,75.5,0.21213
60.5,75.5,0.2669
61.5,75.5,0.1632
62.5,75.5,0.03701
63.5,75.5,-0.07111
64.5,75.5,0.15947
65.5,75.5,0.13993
66.5,75.5,-0.23096999999999998
67.5,75.5,0.24111999999999997
68.5,75.5,0.42013
69.5,75.5,0.32656
70.5,75.5,0.47196000000000005
71.5,75.5,0.66409
72.5,75.5,0.32041
73.5,75.5,0.41379
74.5,75.5,0.32702
75.5,75.5,0.37094
76.5,75.5,0.025480000000000003
77.5,75.5,-0.37193000000000004
78.5,75.5,-0.58573
79.5,75.5,-0.45764
80.5,75.5,-0.45288999999999996
81.5,75.5,-0.5524
82.5,75.5,-0.71291
83.5,75.5,-1.0114100000000001
84.5,75.5,-0.7018
85.5,75.5,-0.48955
86.5,75.5,-0.6400899999999999
87.5,75.5,-0.50718
88.5,75.5,-0.46335
89.5,75.5,-0.38783
90.5,75.5,0.12244000000000001
91.5,75.5,0.0068200000000000005
92.5,75.5,0.31821
93.5,75.5,0.13301
94.5,75.5,0.0983
95.5,75.5,-0.01316
96.5,75.5,0.02973
97.5,75.5,0.12362999999999999
98.5,75.5,0.34919
99.5,75.5,0.27721999999999997
0.5,76.5,-1.3078
1.5,76.5,-1.60428
2.5,76.5,-1.52154
3.5,76.5,-1.42113
4.5,76.5,-1.1788299999999998
5.5,76.5,-1.0055100000000001
6.5,76.5,-0.9793
7.5,76.5,-1.01688
8.5,76.5,-1.2364
9.5,76.5,-1.02294
10.5,76.5,-0.9737600000000001
11.5,76.5,-0.99616
12.5,76.5,-0.91414
13.5,76.5,-0.76488
14.5,76.5,-0.9645799999999999
15.5,76.5,-0.80065
16.5,76.5,-0.86062
17.5,76.5,-0.88594
18.5,76.5,-0.6622100000000001
19.5,76.5,-0.35112
20.5,76.5,-0.18979000000000001
21.5,76.5,0.00939
22.5,76.5,0.25742
23.5,76.5,0.42544
24.5,76.5,0.9158799999999999
25.5,76.5,0.71427
26.5,76.5,0.61746
27.5,76.5,0.9972
28.5,76.5,1.28341
29.5,76.5,1.11131
30.5,76.5,0.9513799999999999
31.5,76.5,1.3557
32.5,76.5,1.5821399999999999
33.5,76.5,1.4863899999999999
34.5,76.5,1.42497
35.5,76.5,1.4364299999999999
36.5,76.5,1.46515
37.5,76.5,1.40541
38.5,76.5,1.3262399999999999
39.5,76.5,1.26433
40.5,76.5,1.24902
41.5,76.5,1.2193
42.5,76.5,1.1990399999999999
43.5,76.5,1.40651
44.5,76.5,1.30241
45.5,76.5,1.29647
46.5,76.5,1.08517
47.5,76.5,1.05562
48.5,76.5,1.25525
49.5,76.5,1.16162
50.5,76.5,1.19765
51.5,76.5,1.10297
52.5,76.5,0.72273
53.5,76.5,0.52558
54.5,76.5,0.2625
55.5,76.5,0.2556
56.5,76.5,0.27526999999999996
57.5,76.5,0.31522
58.5,76.5,0.32429
59.5,76.5,-0.14343
60.5,76.5,0.07869
61.5,76.5,0.09928
62.5,76.5,0.23578000000000002
63.5,76.5,0.02333
64.5,76.5,-0.48968
65.5,76.5,-0.48026
66.5,76.5,-0.40083
67.5,76.5,0.02454
68.5,76.5,0.08174
69.5,76.5,0.1469
70.5,76.5,0.08015
71.5,76.5,0.16488
72.5,76.5,0.28079
73.5,76.5,0.11982999999999999
74.5,76.5,-0.22524
75.5,76.5,-0.30255
76.5,76.5,-0.68156
77.5,76.5,-0.7328899999999999
78.5,76.5,-0.76679
79.5,76.5,-0.63535
80.5,76.5,-0.54271
81.5,76.5,-0.5663199999999999
82.5,76.5,-0.46506000000000003
83.5,76.5,-0.64554
84.5,76.5,-0.52146
85.5,76.5,-0.58667
86.5,76.5,-0.61205
87.5,76.5,-0.38283
88.5,76.5,0.05101
89.5,76.5,0.06581000000000001
90.5,76.5,-0.06262999999999999
91.5,76.5,-0.22868000000000002
92.5,76.5,0.0767
93.5,76.5,0.17555
94.5,76.5,0.05943
95.5,76.5,0.25111
96.5,76.5,-0.01259
97.5,76.5,0.14184000000000002
98.5,76.5,0.26166
99.5,76.5,0.43403
0.5,77.5,-1.19134
1.5,77.5,-1.29875
2.5,77.5,-1.0704799999999999
3.5,77.5,-1.02186
4.5,77.5,-1.07292
5.5,77.5,-1.21364
6.5,77.5,-1.1094700000000002
7.5,77.5,-0.5745600000000001
8.5,77.5,-1.1421700000000001
9.5,77.5,-0.99035
10.5,77.5,-0.95186
11.5,77.5,-0.99823
12.5,77.5,-1.00938
13.5,77.5,-1.30255
14.5,77.5,-1.33843
15.5,77.5,-1.19382
16.5,77.5,-1.1250200000000001
17.5,77.5,-0.8364799999999999
18.5,77.5,-0.74551
19.5,77.5,-0.5464600000000001
20.5,77.5,-0.49358
21.5,77.5,-0.15263
22.5,77.5,-0.36083000000000004
23.5,77.5,-0.15102000000000002
24.5,77.5,0.16168
25.5,77.5,0.48815
26.5,77.5,0.57596
27.5,77.5,0.5168699999999999
28.5,77.5,0.702
29.5,77.5,0.8768799999999999
30.5,77.5,1.0233
31.5,77.5,1.24527
32.5,77.5,1.2515100000000001
33.5,77.5,1.0823
34.5,77.5,1.0873
35.5,77.5,1.05897
36.5,77.5,0.8831700000000001
37.5,77.5,1.2613
38.5,77.5,1.08594
39.5,77.5,0.91455
40.5,77.5,0.78746
41.5,77.5,0.9659
42.5,77.5,1.37611
43.5,77.5,1.53013
44.5,77.5,1.04177
45.5,77.5,1.19782
46.5,77.5,1.23209
47.5,77.5,1.2882200000000001
48.5,77.5,1.27334
49.5,77.5,1.1692
50.5,77.5,1.12625
51.5,77.5,0.92719
52.5,77.5,0.70623
53.5,77.5,0.48632
54.5,77.5,0.25468
55.5,77.5,-0.045860000000000005
56.5,77.5,0.28363
57.5,77.5,0.30695
58.5,77.5,0.12663
59.5,77.5,-0.11615
60.5,77.5,0.13018
61.5,77.5,0.062479999999999994
62.5,77.5,-0.054529999999999995
63.5,77.5,-0.23951999999999998
64.5,77.5,-0.29318
65.5,77.5,-0.1938
66.5,77.5,0.1051
67.5,77.5,-0.23084000000000002
68.5,77.5,-0.07979
69.5,77.5,-0.28341
70.5,77.5,-0.38621
71.5,77.5,-0.45498
72.5,77.5,-0.2579
73.5,77.5,-0.30711
74.5,77.5,-0.77992
75.5,77.5,-0.95168
76.5,77.5,-0.8869100000000001
77.5,77.5,-0.8375
78.5,77.5,-0.62473
79.5,77.5,-0.64963
80.5,77.5,-0.59529
81.5,77.5,-0.40469
82.5,77.5,-0.20010999999999998
83.5,77.5,-0.36394
84.5,77.5,-0.5330199999999999
85.5,77.5,-0.6208199999999999
86.5,77.5,-0.49112
87.5,77.5,-0.71667
88.5,77.5,-0.22496
89.5,77.5,-0.15880999999999998
90.5,77.5,-0.09606
91.5,77.5,-0.11597
92.5,77.5,0.1894
93.5,77.5,-0.05542999999999999
94.5,77.5,0.14849
95.5,77.5,-0.041460000000000004
96.5,77.5,0.2075
97.5,77.5,0.19088
98.5,77.5,0.08472
99.5,77.5,-0.01933
0.5,78.5,-1.09748
1.5,78.5,-1.11352
2.5,78.5,-1.57931
3.5,78.5,-1.2967799999999998
4.5,78.5,-1.25194
5.5,78.5,-0.9608899999999999
6.5,78.5,-0.66291
7.5,78.5,-0.61819
8.5,78.5,-0.60982
9.5,78.5,-0.84736
10.5,78.5,-0.77849
11.5,78.5,-0.8416399999999999
12.5,78.5,-0.9428
13.5,78.5,-0.7999
14.5,78.5,-0.81984
15.5,78.5,-0.95767
16.5,78.5,-1.0293700000000001
17.5,78.5,-0.77279
18.5,78.5,-0.8435
19.5,78.5,-0.7328600000000001
20.5,78.5,-0.65281
21.5,78.5,-0.21755
22.5,78.5,-0.19901
23.5,78.5,-0.43163999999999997
24.5,78.5,-0.2013
25.5,78.5,-0.13045
26.5,78.5,0.08701
27.5,78.5,0.53794
28.5,78.5,0.78425
29.5,78.5,0.71236
30.5,78.5,1.02419
31.5,78.5,1.12595
32.5,78.5,1.00255
33.5,78.5,0.71602
34.5,78.5,0.63227
35.5,78.5,1.15404
36.5,78.5,0.77959
37.5,78.5,0.9579799999999999
38.5,78.5,1.01444
39.5,78.5,0.81091
40.5,78.5,0.89015
41.5,78.5,0.93989
42.5,78.5,1.27126
43.5,78.5,1.34127
44.5,78.5,1.23793
45.5,78.5,1.21573
46.5,78.5,1.13075
47.5,78.5,1.26436
48.5,78.5,1.15391
49.5,78.5,1.2786799999999998
50.5,78.5,0.68998
51.5,78.5,0.7539100000000001
52.5,78.5,0.74495
53.5,78.5,0.75961
54.5,78.5,0.22833
55.5,78.5,0.11498
56.5,78.5,0.25532
57.5,78.5,0.01257
58.5,78.5,0.027160000000000004
59.5,78.5,0.26129
60.5,78.5,0.07836
61.5,78.5,-0.09147000000000001
62.5,78.5,-0.14586
63.5,78.5,-0.20008
64.5,78.5,-0.22463000000000002
65.5,78.5,-0.26569
66.5,78.5,-0.05665
67.5,78.5,-0.051379999999999995
68.5,78.5,-0.0983
69.5,78.5,-0.36396999999999996
70.5,78.5,-0.58295
71.5,78.5,-0.27358000000000005
72.5,78.5,-0.33314
73.5,78.5,-0.26913000000000004
74.5,78.5,-0.60347
75.5,78.5,-1.17021
76.5,78.5,-1.1149799999999999
77.5,78.5,-1.08707
78.5,78.5,-0.82776
79.5,78.5,-0.8866299999999999
80.5,78.5,-0.71731
81.5,78.5,-0.55875
82.5,78.5,-0.61168
83.5,78.5,-0.51571
84.5,78.5,-0.91735
85.5,78.5,-1.06607
86.5,78.5,-1.0752899999999999
87.5,78.5,-0.7522800000000001
88.5,78.5,-0.43073999999999996
89.5,78.5,-0.12825
90.5,78.5,0.01466
91.5,78.5,-0.05944
92.5,78.5,-0.15685
93.5,78.5,0.05124
94.5,78.5,0.10665
95.5,78.5,-0.06903
96.5,78.5,-0.16498
97.5,78.5,-0.26895
98.5,78.5,-0.29006
99.5,78.5,-0.26384
0.5,79.5,-1.34172
1.5,79.5,-1.3087600000000001
2.5,79.5,-1.35375
3.5,79.5,-1.21136
4.5,79.5,-1.01904
5.5,79.5,-0.8443799999999999
6.5,79.5,-0.89936
7.5,79.5,-0.52653
8.5,79.5,-0.65258
9.5,79.5,-0.5585100000000001
10.5,79.5,-0.67361
11.5,79.5,-0.32338
12.5,79.5,-0.34497
13.5,79.5,-0.4744
14.5,79.5,-0.49333999999999995
15.5,79.5,-0.73953
16.5,79.5,-0.44601
17.5,79.5,-0.47503
18.5,79.5,-0.59844
19.5,79.5,-0.28269
20.5,79.5,-0.47102
21.5,79.5,-0.62342
22.5,79.5,-0.26523
23.5,79.5,-0.33274000000000004
24.5,79.5,-0.19399
25.5,79.5,-0.02302
26.5,79.5,0.08015
27.5,79.5,0.08665
28.5,79.5,0.35046
29.5,79.5,0.70224
30.5,79.5,0.7879
31.5,79.5,0.85275
32.5,79.5,0.80304
33.5,79.5,0.48739
34.5,79.5,0.75522
35.5,79.5,0.6210399999999999
36.5,79.5,0.5823
37.5,79.5,0.6532
38.5,79.5,0.87244
39.5,79.5,0.86415
40.5,79.5,0.95576
41.5,79.5,1.25489
42.5,79.5,1.16147
43.5,79.5,1.6630900000000002
44.5,79.5,1.76177
45.5,79.5,1.62748
46.5,79.5,1.2625899999999999
47.5,79.5,1.49894
48.5,79.5,1.35058
49.5,79.5,1.2463899999999999
50.5,79.5,1.14119
51.5,79.5,0.6016
52.5,79.5,0.48773999999999995
53.5,79.5,0.34223000000000003
54.5,79.5,0.44166000000000005
55.5,79.5,0.21696
56.5,79.5,-0.26174000000000003
57.5,79.5,-0.06639
58.5,79.5,-0.08167
59.5,79.5,0.07775
60.5,79.5,0.17417
61.5,79.5,-0.09998
62.5,79.5,-0.18411
63.5,79.5,-0.2733
64.5,79.5,-0.50473
65.5,79.5,-0.32468
66.5,79.5,-0.17511
67.5,79.5,-0.44435
68.5,79.5,-0.2697
69.5,79.5,-0.5698
70.5,79.5,-0.34331999999999996
71.5,79.5,-0.3389
72.5,79.5,-0.1477
73.5,79.5,-0.23014
74.5,79.5,-0.49715
75.5,79.5,-0.49711000000000005
76.5,79.5,-0.78733
77.5,79.5,-0.49346
78.5,79.5,-0.92642
79.5,79.5,-1.00235
80.5,79.5,-0.88728
81.5,79.5,-0.55515
82.5,79.5,-0.60354
83.5,79.5,-0.77155
84.5,79.5,-0.86269
85.5,79.5,-1.00947
86.5,79.5,-1.1523299999999999
87.5,79.5,-1.20545
88.5,79.5,-0.82665
89.5,79.5,-1.19729
90.5,79.5,-0.89691
91.5,79.5,-0.7056
92.5,79.5,-0.08603999999999999
93.5,79.5,-0.04945
94.5,79.5,-0.18429
95.5,79.5,0.11429
96.5,79.5,0.13068
97.5,79.5,0.1496
98.5,79.5,-0.022690000000000002
99.5,79.5,-0.00514
0.5,80.5,-1.17832
1.5,80.5,-1.39652
2.5,80.5,-1.1970100000000001
3.5,80.5,-1.04339
4.5,80.5,-0.62229
5.5,80.5,-0.63656
6.5,80.5,-0.43733
7.5,80.5,-0.60823
8.5,80.5,-0.7237899999999999
9.5,80.5,-0.6284
10.5,80.5,-0.65079
11.5,80.5,-0.55128
12.5,80.5,-0.41873999999999995
13.5,80.5,-0.50132
14.5,80.5,-0.35714
15.5,80.5,-0.32519000000000003
16.5,80.5,-0.16985
17.5,80.5,-0.27973000000000003
18.5,80.5,-0.25223
19.5,80.5,-0.17067000000000002
20.5,80.5,-0.19855
21.5,80.5,-0.24266
22.5,80.5,-0.34599
23.5,80.5,-0.27965999999999996
24.5,80.5,-0.25361
25.5,80.5,-0.26292
26.5,80.5,0.09856000000000001
27.5,80.5,0.21645
28.5,80.5,0.6502899999999999
29.5,80.5,0.62722
30.5,80.5,0.8176
31.5,80.5,0.85421
32.5,80.5,0.90951
33.5,80.5,0.6631600000000001
34.5,80.5,0.85408
35.5,80.5,1.0131
36.5,80.5,1.11722
37.5,80.5,0.99865
38.5,80.5,1.32492
39.5,80.5,1.37026
40.5,80.5,1.6423299999999998
41.5,80.5,1.6813
42.5,80.5,1.7308299999999999
43.5,80.5,1.6333
44.5,80.5,1.6733200000000001
45.5,80.5,1.14791
46.5,80.5,1.2994299999999999
47.5,80.5,1.3168799999999998
48.5,80.5,1.2352299999999998
49.5,80.5,1.13101
50.5,80.5,0.87889
51.5,80.5,0.96505
52.5,80.5,0.65374
53.5,80.5,0.29736999999999997
54.5,80.5,0.30965
55.5,80.5,0.17831
56.5,80.5,0.07297000000000001
57.5,80.5,-0.07196
58.5,80.5,-0.08555
59.5,80.5,0.13952
60.5,80.5,0.0029
61.5,80.5,-0.16885
62.5,80.5,-0.49842
63.5,80.5,-0.72121
64.5,80.5,-0.55104
65.5,80.5,-0.21639
66.5,80.5,-0.56586
67.5,80.5,-0.55543
68.5,80.5,-0.30105
69.5,80.5,-0.30493000000000003
70.5,80.5,-0.29574
71.5,80.5,-0.23256999999999997
72.5,80.5,-0.31861
73.5,80.5,-0.4615
74.5,80.5,-0.33100999999999997
75.5,80.5,-0.27755
76.5,80.5,-0.3912
77.5,80.5,-0.5603600000000001
78.5,80.5,-0.57294
79.5,80.5,-0.3867
80.5,80.5,-0.28795
81.5,80.5,-0.665
82.5,80.5,-0.06716
83.5,80.5,-0.33504
84.5,80.5,-0.73197
85.5,80.5,-0.8679399999999999
86.5,80.5,-1.0751
87.5,80.5,-1.03647
88.5,80.5,-0.93247
89.5,80.5,-1.14141
90.5,80.5,-1.04705
91.5,80.5,-0.8325799999999999
92.5,80.5,-0.57704
93.5,80.5,-0.049010000000000005
94.5,80.5,-0.35836
95.5,80.5,-0.38387
96.5,80.5,-0.27956
97.5,80.5,-0.34088
98.5,80.5,0.01489
99.5,80.5,0.12880999999999998
0.5,81.5,-1.14593
1.5,81.5,-1.3987100000000001
2.5,81.5,-0.89665
3.5,81.5,-1.04778
4.5,81.5,-0.64623
5.5,81.5,-0.42533000000000004
6.5,81.5,-0.6432399999999999
7.5,81.5,-0.46868999999999994
8.5,81.5,-0.68726
9.5,81.5,-0.738
10.5,81.5,-0.69284
11.5,81.5,-0.40576999999999996
12.5,81.5,-0.62636
13.5,81.5,-0.47646000000000005
14.5,81.5,-0.26287
15.5,81.5,0.07672999999999999
16.5,81.5,0.12201
17.5,81.5,-0.25316
18.5,81.5,-0.25014000000000003
19.5,81.5,-0.22215
20.5,81.5,0.16025999999999999
21.5,81.5,0.34184000000000003
22.5,81.5,0.1363
23.5,81.5,0.044430000000000004
24.5,81.5,-0.09371
25.5,81.5,0.30469
26.5,81.5,0.23811
27.5,81.5,0.35085
28.5,81.5,0.36143000000000003
29.5,81.5,0.4947
30.5,81.5,0.48007
31.5,81.5,0.92366
32.5,81.5,1.0357299999999998
33.5,81.5,1.16172
34.5,81.5,1.1273600000000001
35.5,81.5,1.2211
36.5,81.5,1.50109
37.5,81.5,1.43687
38.5,81.5,1.40603
39.5,81.5,1.51075
40.5,81.5,1.37808
41.5,81.5,1.76092
42.5,81.5,1.61006
43.5,81.5,1.5923
44.5,81.5,1.45499
45.5,81.5,1.01232
46.5,81.5,1.0321799999999999
47.5,81.5,1.19759
48.5,81.5,1.0595700000000001
49.5,81.5,1.18293
50.5,81.5,1.25478
51.5,81.5,1.2242899999999999
52.5,81.5,1.09005
53.5,81.5,0.8260799999999999
54.5,81.5,0.69962
55.5,81.5,0.54643
56.5,81.5,0.43936000000000003
57.5,81.5,0.29813
58.5,81.5,0.10493
59.5,81.5,0.09686
60.5,81.5,-0.08008
61.5,81.5,-0.41381
62.5,81.5,-0.54073
63.5,81.5,-0.51531
64.5,81.5,-0.30471
65.5,81.5,-0.50505
66.5,81.5,-0.74563
67.5,81.5,-0.70196
68.5,81.5,-0.77455
69.5,81.5,-0.35986
70.5,81.5,-0.31948000000000004
71.5,81.5,-0.65851
72.5,81.5,-0.36824
73.5,81.5,-0.14587999999999998
74.5,81.5,-0.19789
75.5,81.5,-0.5837
76.5,81.5,-0.38366999999999996
77.5,81.5,-0.41639
78.5,81.5,-0.5755399999999999
79.5,81.5,-0.68515
80.5,81.5,-0.30575
81.5,81.5,-0.28006
82.5,81.5,-0.26800999999999997
83.5,81.5,-0.18565
84.5,81.5,-0.46348999999999996
85.5,81.5,-0.64895
86.5,81.5,-1.1591
87.5,81.5,-1.1597899999999999
88.5,81.5,-0.80181
89.5,81.5,-0.79106
90.5,81.5,-0.89036
91.5,81.5,-1.06101
92.5,81.5,-0.72473
93.5,81.5,-0.78647
94.5,81.5,-0.68093
95.5,81.5,-0.5112
96.5,81.5,-0.27526
97.5,81.5,-0.31532
98.5,81.5,-0.30027
99.5,81.5,-0.27739
0.5,82.5,-1.07479
1.5,82.5,-1.14635
2.5,82.5,-1.22619
3.5,82.5,-0.96735
4.5,82.5,-0.62707
5.5,82.5,-0.56287
6.5,82.5,-0.42625
7.5,82.5,-0.46316999999999997
8.5,82.5,-0.59737
9.5,82.5,-0.9633799999999999
10.5,82.5,-0.46966
11.5,82.5,-0.47951000000000005
12.5,82.5,-0.41667
13.5,82.5,-0.30864
14.5,82.5,-0.46221
15.5,82.5,-0.37895999999999996
16.5,82.5,0.10703
17.5,82.5,0.07019
18.5,82.5,-0.03997
19.5,82.5,0.16731
20.5,82.5,0.36375
21.5,82.5,0.51985
22.5,82.5,0.5094
23.5,82.5,0.25756999999999997
24.5,82.5,0.36889
25.5,82.5,0.27171999999999996
26.5,82.5,0.61683
27.5,82.5,0.41405
28.5,82.5,0.52763
29.5,82.5,0.45448999999999995
30.5,82.5,0.52756
31.5,82.5,0.8845799999999999
32.5,82.5,0.76007
33.5,82.5,1.1652200000000001
34.5,82.5,1.23981
35.5,82.5,1.46468
36.5,82.5,1.4738200000000001
37.5,82.5,1.44234
38.5,82.5,1.49919
39.5,82.5,1.1585
40.5,82.5,1.20925
41.5,82.5,1.44048
42.5,82.5,1.4406299999999999
43.5,82.5,1.6896799999999998
44.5,82.5,1.55439
45.5,82.5,1.6667299999999998
46.5,82.5,1.42331
47.5,82.5,1.43415
48.5,82.5,1.30982
49.5,82.5,1.48986
50.5,82.5,1.51089
51.5,82.5,1.43267
52.5,82.5,1.3421399999999999
53.5,82.5,1.1996
54.5,82.5,1.03427
55.5,82.5,0.69208
56.5,82.5,0.6947399999999999
57.5,82.5,0.37277
58.5,82.5,0.22401999999999997
59.5,82.5,0.16472
60.5,82.5,0.034789999999999995
61.5,82.5,-0.38877
62.5,82.5,-0.18157
63.5,82.5,0.00734
64.5,82.5,-0.50481
65.5,82.5,-0.74869
66.5,82.5,-0.84629
67.5,82.5,-0.86856
68.5,82.5,-0.71606
69.5,82.5,-0.8654700000000001
70.5,82.5,-0.7708
71.5,82.5,-0.8891600000000001
72.5,82.5,-0.52364
73.5,82.5,-0.48511000000000004
74.5,82.5,-0.36421
75.5,82.5,-0.35055
76.5,82.5,-0.44223999999999997
77.5,82.5,-0.5440699999999999
78.5,82.5,-0.20994000000000002
79.5,82.5,-0.53172
80.5,82.5,-0.4103
81.5,82.5,-0.22309
82.5,82.5,-0.28359
83.5,82.5,-0.40734000000000004
84.5,82.5,-0.64332
85.5,82.5,-0.96445
86.5,82.5,-0.92332
87.5,82.5,-1.1063100000000001
88.5,82.5,-0.63825
89.5,82.5,-0.88823
90.5,82.5,-1.21702
91.5,82.5,-0.95278
92.5,82.5,-1.07587
93.5,82.5,-0.8938799999999999
94.5,82.5,-0.9140299999999999
95.5,82.5,-0.37358
96.5,82.5,-0.03463
97.5,82.5,-0.010020000000000001
98.5,82.5,0.03916
99.5,82.5,0.13193
0.5,83.5,-0.9553
1.5,83.5,-0.82525
2.5,83.5,-0.84275
3.5,83.5,-0.97175
4.5,83.5,-0.79614
5.5,83.5,-0.4659
6.5,83.5,-0.485
7.5,83.5,-0.35656
8.5,83.5,-0.7246600000000001
9.5,83.5,-0.64615
10.5,83.5,-0.53061
11.5,83.5,-0.53464
12.5,83.5,-0.57982
13.5,83.5,-0.25297
14.5,83.5,-0.21504
15.5,83.5,-0.09695
16.5,83.5,-0.16859000000000002
17.5,83.5,0.14843
18.5,83.5,0.13496
19.5,83.5,0.12384
20.5,83.5,0.52151
21.5,83.5,0.49368999999999996
22.5,83.5,0.48436999999999997
23.5,83.5,0.66468
24.5,83.5,0.42499
25.5,83.5,0.68299
26.5,83.5,0.60769
27.5,83.5,0.54218
28.5,83.5,0.52874
29.5,83.5,0.6302300000000001
30.5,83.5,0.72882
31.5,83.5,1.21088
32.5,83.5,1.2122899999999999
33.5,83.5,1.13584
34.5,83.5,1.2622
35.5,83.5,1.2323899999999999
36.5,83.5,1.47104
37.5,83.5,1.60439
38.5,83.5,1.23858
39.5,83.5,1.30829
40.5,83.5,1.37849
41.5,83.5,1.1759600000000001
42.5,83.5,0.97808
43.5,83.5,1.24305
44.5,83.5,1.28629
45.5,83.5,1.3443100000000001
46.5,83.5,1.4681600000000001
47.5,83.5,1.35064
48.5,83.5,1.15851
49.5,83.5,1.3877700000000002
50.5,83.5,0.93916
51.5,83.5,1.14609
52.5,83.5,1.2322899999999999
53.5,83.5,1.28998
54.5,83.5,0.93486
55.5,83.5,0.68238
56.5,83.5,0.76083
57.5,83.5,0.71842
58.5,83.5,0.37261
59.5,83.5,0.15797
60.5,83.5,0.22276999999999997
61.5,83.5,0.04459
62.5,83.5,-0.00535
63.5,83.5,-0.18119000000000002
64.5,83.5,-0.40035
65.5,83.5,-0.5505399999999999
66.5,83.5,-0.5643600000000001
67.5,83.5,-0.67609
68.5,83.5,-0.86011
69.5,83.5,-1.1406399999999999
70.5,83.5,-1.00854
71.5,83.5,-0.9922700000000001
72.5,83.5,-0.89918
73.5,83.5,-0.52494
74.5,83.5,-0.78801
75.5,83.5,-0.8103600000000001
76.5,83.5,-0.36901999999999996
77.5,83.5,-0.08868999999999999
78.5,83.5,0.11575
79.5,83.5,-0.43103
80.5,83.5,-0.66728
81.5,83.5,-0.46663999999999994
82.5,83.5,-0.5586800000000001
83.5,83.5,-0.5197
84.5,83.5,-0.5322399999999999
85.5,83.5,-0.68834
86.5,83.5,-0.98349
87.5,83.5,-0.9906200000000001
88.5,83.5,-1.22963
89.5,83.5,-1.11097
90.5,83.5,-1.3162
91.5,83.5,-0.9311
92.5,83.5,-0.77142
93.5,83.5,-0.39588
94.5,83.5,-0.11853
95.5,83.5,-0.05897
96.5,83.5,0.06525
97.5,83.5,0.12888
98.5,83.5,0.40476
99.5,83.5,0.5041800000000001
